Date,1 MO,2 MO,3 MO,6 MO,1 YR,2 YR,3 YR,5 YR,7 YR,10 YR,20 YR,30 YR,log_returns,realized_volatility,realized_volatility_change,squared_changes,Roll_Measure_Daily,Sign_10YR,Volume_Weighted_10YR,Price_Difference_10YR,Kyle_Lambda_10YR
2013-03-22,0.0009999999999999996,,-0.0,-0.0,-0.0,0.0010000000000000009,-0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,0.0020000000000000018,0.0020000000000000018,0.0020000000000000018,1.9999800002575608e-05,3.5533775300105434e-05,-1.0947134378490813e-06,1.0000000000000019e-06,0.00021549999999999995,1.0,,0.00299999999999998,
2013-03-25,0.0010000000000000009,,-0.0009999999999999996,-0.0,-0.0,0.0020000000000000018,0.0010000000000000009,-0.0,0.0010000000000000009,-0.0,-0.0009999999999999786,-0.001000000000000023,0.0,3.543985008068679e-05,-9.392521941864451e-08,4.0000000000000074e-06,0.00019950000000000021,0.0,,0.0020000000000000018,
2013-03-26,-0.0020000000000000005,,0.0009999999999999996,-0.0,-0.0,-0.0010000000000000009,-0.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,0.0009999999999999786,0.001000000000000023,9.999950000398841e-06,3.512810931042856e-05,-3.1174077025822837e-07,1.0000000000000019e-06,0.00019950000000000016,1.0,,2.233456475320139e-17,
2013-03-27,0.0020000000000000005,,-0.001999999999999999,-0.0009999999999999996,-0.0,-0.0,0.0020000000000000018,0.0030000000000000027,0.0050000000000000044,0.004999999999999983,0.0040000000000000036,0.0040000000000000036,4.999875004177061e-05,3.6285646894118014e-05,1.1575375836894535e-06,1.5999999999999854e-05,0.00020300000000000016,1.0,,0.00199999999999998,
2013-03-28,0.002,,0.001999999999999999,0.0009999999999999996,-0.0,-0.0,-0.0,-0.0010000000000000009,-0.0020000000000000018,-0.0,-0.0,-0.001000000000000023,0.0,3.595340721743458e-05,-3.3223967668343733e-07,2.499999999999983e-05,0.0002135,0.0,,-0.0020000000000000018,
2013-04-01,-0.002,,-0.0009999999999999996,-0.0,-0.0,0.001999999999999999,-0.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,0.0009999999999999786,0.0020000000000000018,9.999950000398841e-06,3.583267411017423e-05,-1.207331072603486e-07,1.0000000000000019e-06,0.00021350000000000004,1.0,,-0.008000000000000007,
2013-04-02,-0.0,,0.0009999999999999996,-0.0,-0.0,-0.001999999999999999,-0.0,-0.0020000000000000018,-0.0030000000000000027,-0.0019999999999999797,-0.0020000000000000018,-0.0020000000000000018,-2.000020000268671e-05,3.135823392620239e-05,-4.474440183971838e-06,8.999999999999883e-06,0.00019349999999999993,-1.0,,-0.0019999999999999797,
2013-04-03,-0.0,,0.0010000000000000009,0.0009999999999999996,0.0010000000000000009,0.0010000000000000009,0.001999999999999996,0.0050000000000000044,0.006000000000000005,0.004999999999999983,0.006000000000000005,0.005000000000000026,4.999875004177061e-05,3.2914066929274945e-05,1.5558330030725543e-06,4.899999999999948e-05,0.0001774999999999996,1.0,,0.007999999999999986,
2013-04-04,-0.0010000000000000009,,-0.0010000000000000009,-0.0,-0.0,0.001999999999999999,0.0010000000000000009,0.0040000000000000036,0.0050000000000000044,0.0050000000000000044,0.006000000000000005,0.00599999999999996,4.999875004177061e-05,3.355592290454421e-05,6.418559752692648e-07,4.70197740328915e-34,0.0001729999999999996,1.0,,0.0030000000000000027,
2013-04-05,0.0020000000000000005,,-0.0,-0.0,-0.0,-0.001999999999999999,-0.0,0.0009999999999999898,0.00299999999999998,0.006000000000000005,0.010000000000000009,0.01200000000000001,5.999820007194575e-05,3.5204081898844095e-05,1.648158994299885e-06,1.0000000000000019e-06,0.00016099999999999955,1.0,,0.003000000000000025,
2013-04-08,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0010000000000000009,-0.0029999999999999914,-0.00299999999999998,-0.0040000000000000036,-0.0040000000000000036,-0.0040000000000000036,-4.000080002137398e-05,3.605543443680899e-05,8.513525379648943e-07,0.00010000000000000018,0.00021049999999999967,-1.0,,-0.002000000000000024,
2013-04-09,-0.0009999999999999996,,0.0010000000000000009,-0.0,-0.0,-0.0,-0.0,0.0010000000000000009,-0.0010000000000000009,-0.0020000000000000018,-0.00299999999999998,-0.00299999999999998,-2.000020000268671e-05,3.605543443680899e-05,0.0,4.0000000000000074e-06,0.00019999999999999987,-1.0,,0.0,
2013-04-10,-0.0010000000000000009,,-0.0010000000000000009,-0.0,0.0010000000000000009,-0.0,-0.001999999999999996,-0.0040000000000000036,-0.0050000000000000044,-0.006000000000000005,-0.006000000000000005,-0.006999999999999984,-6.000180007195222e-05,3.800001622174246e-05,1.9445817849334684e-06,1.600000000000003e-05,0.0002079999999999999,-1.0,,-0.0010000000000000009,
2013-04-11,0.0010000000000000009,,-0.0,-0.0,-0.0,-0.0,0.0010000000000000009,-0.0,0.0010000000000000009,0.0020000000000000018,0.0009999999999999786,-0.0,1.9999800002575608e-05,3.65285180280034e-05,-1.4714981937390565e-06,6.400000000000012e-05,0.00023549999999999995,1.0,,0.007000000000000006,
2013-04-12,0.0009999999999999996,,0.0010000000000000009,0.0010000000000000009,0.0009999999999999996,0.001999999999999999,0.001999999999999996,0.0040000000000000036,0.006000000000000005,0.007000000000000006,0.008000000000000007,0.008999999999999985,6.999755011434183e-05,3.685540217902409e-05,3.2688415102069047e-07,2.5000000000000045e-05,0.00024799999999999996,1.0,,0.013000000000000012,
2013-04-15,0.0010000000000000002,,-0.0,-0.0,-0.0009999999999999996,-0.0,0.0010000000000000009,0.0010000000000000009,0.0019999999999999797,0.0030000000000000027,0.0040000000000000036,0.0040000000000000036,2.999955000897429e-05,3.4019322145396846e-05,-2.8360800336272454e-06,1.600000000000003e-05,0.0002555,1.0,,0.003999999999999981,
2013-04-16,-0.002,,-0.0,-0.0,-0.0010000000000000009,-0.001999999999999999,-0.0010000000000000009,-0.0020000000000000018,-0.00299999999999998,-0.0030000000000000027,-0.00299999999999998,-0.0030000000000000248,-3.0000450008974692e-05,3.482309639597742e-05,8.037742505805719e-07,3.600000000000006e-05,0.0002609999999999999,-1.0,,-0.007000000000000006,
2013-04-17,0.0009999999999999996,,-0.0,-0.0,-0.0,-0.0,-0.001999999999999996,-0.0,0.0020000000000000018,0.0020000000000000018,0.0020000000000000018,0.0020000000000000018,1.9999800002575608e-05,3.439935080660275e-05,-4.2374558937466973e-07,2.5000000000000045e-05,0.000261,1.0,,0.0030000000000000248,
2013-04-18,0.0020000000000000005,,0.0009999999999999996,-0.0,0.0010000000000000009,-0.0,-0.0,-0.0,-0.0,0.0010000000000000009,0.001999999999999957,0.0020000000000000018,9.999950000398841e-06,3.409764878350992e-05,-3.017020230928249e-07,1.0000000000000019e-06,0.00024899999999999987,1.0,,0.0010000000000000009,
2013-04-19,-0.0010000000000000002,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0009999999999999786,-0.0009999999999999786,-1.0000050000287824e-05,3.4312036943867554e-05,2.1438816035763113e-07,4.0000000000000074e-06,0.0002504999999999998,-1.0,,-0.004000000000000026,
2013-04-22,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0,0.0020000000000000018,0.0010000000000000009,0.0010000000000000009,-0.0,-0.0,9.999950000398841e-06,3.411718295211124e-05,-1.9485399175631752e-07,4.0000000000000074e-06,0.0002479999999999998,1.0,,-0.003999999999999982,
2013-04-23,-0.0,,-0.0,-0.0,-0.0,0.000999999999999998,-0.0,-0.0010000000000000009,-0.0010000000000000009,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-2.000020000268671e-05,3.370435123989172e-05,-4.128317122195174e-07,9.000000000000015e-06,0.0002504999999999999,-1.0,,-0.006000000000000005,
2013-04-24,-0.0010000000000000002,,-0.0009999999999999996,-0.0,-0.0010000000000000009,-0.0,0.0009999999999999953,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,0.0020000000000000018,0.0009999999999999786,9.999950000398841e-06,3.3075428681656244e-05,-6.289225582354751e-07,9.000000000000015e-06,0.0002544999999999999,1.0,,0.0050000000000000044,
2013-04-25,0.0010000000000000002,,0.0009999999999999996,0.0009999999999999996,0.0010000000000000009,-0.0,-0.0009999999999999953,-0.0010000000000000009,-0.0020000000000000018,-0.0010000000000000009,-0.0020000000000000018,-0.0020000000000000018,-1.0000050000287824e-05,3.179594616261821e-05,-1.2794825190380369e-06,4.0000000000000074e-06,0.00022449999999999985,-1.0,,-0.0020000000000000018,
2013-04-26,-0.0,,-0.0,-0.0009999999999999996,-0.0,0.0010000000000000009,0.002999999999999997,0.0029999999999999914,0.004999999999999983,0.0040000000000000036,0.004999999999999983,0.0040000000000000036,3.9999200021372696e-05,3.240341806662449e-05,6.074719040062852e-07,2.5000000000000045e-05,0.00022449999999999985,1.0,,0.0020000000000000018,
2013-04-29,0.0010000000000000002,,-0.0,0.0009999999999999996,-0.0,0.001999999999999999,-0.0,-0.0,-0.0,-0.0,-0.0020000000000000018,-0.0009999999999999786,0.0,3.239311797931278e-05,-1.0300087311711226e-08,1.600000000000003e-05,0.00023199999999999987,0.0,,0.0,
2013-04-30,-0.0,,-0.0,-0.0009999999999999996,0.0009999999999999996,-0.001999999999999999,-0.0,-0.0,-0.0010000000000000009,-0.0,-0.0,-0.0,0.0,3.239311797931278e-05,0.0,0.0,0.00022999999999999984,0.0,,-0.0010000000000000009,
2013-05-01,-0.0,,-0.0009999999999999996,0.0009999999999999996,-0.0,0.001999999999999999,0.0020000000000000018,0.0030000000000000027,0.0040000000000000036,0.0040000000000000036,0.005000000000000026,0.004999999999999983,3.9999200021372696e-05,3.297443680250042e-05,5.813188231876382e-07,1.600000000000003e-05,0.00023749999999999986,1.0,,-0.0009999999999999792,
2013-05-02,0.001,,0.0009999999999999996,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.001000000000000023,0.0,3.197366753542834e-05,-1.0007692670720777e-06,1.600000000000003e-05,0.00023749999999999997,0.0,,0.0,
2013-05-03,-0.0,,-0.0,-0.0,-0.0,-0.001999999999999999,-0.0040000000000000036,-0.007999999999999997,-0.009999999999999988,-0.01200000000000001,-0.014000000000000012,-0.014000000000000012,-0.00012000720057606084,4.1016878519029044e-05,9.043210983600702e-06,0.00014400000000000025,0.00029700000000000017,-1.0,,-0.013000000000000012,
2013-05-06,0.001,,0.0010000000000000002,-0.0,-0.0,-0.0,-0.0,-0.0010000000000000009,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-2.000020000268671e-05,4.1259940540493124e-05,2.4306202146407964e-07,0.00010000000000000018,0.00034650000000000024,-1.0,,-2.211772431870429e-17,
2013-05-07,-0.0,,-0.0,-0.0,0.0009999999999999996,-0.0,-0.0009999999999999953,-0.0010000000000000009,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-2.000020000268671e-05,4.1259940540493124e-05,0.0,0.0,0.0003420000000000003,-1.0,,-0.0069999999999999845,
2013-05-08,-0.0,,-0.0,-0.0,-0.0009999999999999996,-0.0,-0.0,-0.0,0.0010000000000000009,0.0010000000000000009,0.001000000000000023,0.0009999999999999786,9.999950000398841e-06,4.0096363673868306e-05,-1.1635768666248171e-06,9.000000000000015e-06,0.00032200000000000056,1.0,,-0.0040000000000000036,
2013-05-09,-0.001,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0009999999999999786,-0.001999999999999957,0.0,3.8764939008091705e-05,-1.3314246657766018e-06,1.0000000000000019e-06,0.0003225000000000006,0.0,,-0.006000000000000005,
2013-05-10,-0.0,,-0.0,-0.0,-0.0,-0.004000000000000001,-0.0030000000000000027,-0.006999999999999996,-0.008000000000000007,-0.008999999999999985,-0.010000000000000009,-0.00900000000000003,-9.00040502430509e-05,4.046911782776409e-05,1.7041788196723833e-06,8.099999999999973e-05,0.0003625000000000004,-1.0,,-0.004999999999999982,
2013-05-13,-0.0,,-0.0010000000000000002,-0.0,-0.0020000000000000005,0.0020000000000000018,-0.0020000000000000018,-0.0010000000000000009,-0.0020000000000000018,-0.0020000000000000018,-0.00299999999999998,-0.00299999999999998,-2.000020000268671e-05,3.998852549294169e-05,-4.805923348223949e-07,4.899999999999977e-05,0.0003370000000000002,-1.0,,0.0,
2013-05-14,0.001,,-0.0,-0.0009999999999999996,0.0010000000000000009,-0.0020000000000000018,-0.0009999999999999953,-0.0020000000000000018,-0.0030000000000000027,-0.0040000000000000036,-0.0040000000000000036,-0.0040000000000000036,-4.000080002137398e-05,4.046911782776409e-05,4.805923348223949e-07,4.0000000000000074e-06,0.0003370000000000003,-1.0,,0.0020000000000000018,
2013-05-15,-0.0,,0.0010000000000000002,-0.0,-0.0,-0.0,0.0009999999999999953,0.0010000000000000009,0.0010000000000000009,0.0020000000000000018,0.001000000000000023,0.0009999999999999786,1.9999800002575608e-05,3.926507495132885e-05,-1.204042876435235e-06,3.600000000000006e-05,0.00034700000000000025,1.0,,0.0,
2013-05-16,0.001,,0.0010000000000000002,0.0009999999999999996,-0.0,0.0029999999999999996,0.0030000000000000027,0.004999999999999994,0.007000000000000006,0.006999999999999984,0.006999999999999984,0.007000000000000028,6.999755011434183e-05,4.173409751225127e-05,2.4690225609224156e-06,2.4999999999999818e-05,0.0003275000000000001,1.0,,-2.2551405187698492e-17,
2013-05-17,-0.001,,-0.0010000000000000002,-0.0,-0.0,-0.0029999999999999996,-0.0030000000000000027,-0.004999999999999994,-0.007000000000000006,-0.007999999999999985,-0.008000000000000007,-0.008000000000000007,-8.000320017064589e-05,4.17343928346781e-05,2.953224268321779e-10,0.00022499999999999905,0.0004274999999999996,-1.0,,-0.010999999999999987,
2013-05-20,-0.0,,-0.0010000000000000002,-0.0009999999999999996,-0.0,-0.0,-0.0,-0.0010000000000000009,-0.0010000000000000009,-0.0020000000000000018,-0.0020000000000000018,-0.001000000000000023,-2.000020000268671e-05,4.1029553516780164e-05,-7.048393178979369e-07,3.599999999999979e-05,0.0004374999999999995,-1.0,,0.0010000000000000009,
2013-05-21,-0.0029999999999999996,,0.0010000000000000002,-0.0,-0.0,-0.0,0.0010000000000000009,0.0010000000000000009,0.0020000000000000018,0.0030000000000000027,0.0040000000000000036,0.0040000000000000036,2.999955000897429e-05,4.1562318293999806e-05,5.327647772196422e-07,2.5000000000000045e-05,0.00043199999999999944,1.0,,0.0010000000000000009,
2013-05-22,-0.0,,-0.0,0.0009999999999999996,0.0009999999999999996,-0.0,-0.001999999999999996,-0.007000000000000006,-0.008999999999999985,-0.008999999999999985,-0.008000000000000007,-0.006999999999999984,-9.00040502430509e-05,4.425432517785541e-05,2.692006883855601e-06,0.0001439999999999997,0.0004914999999999993,-1.0,,-0.009999999999999986,
2013-05-23,0.0010000000000000002,,-0.0010000000000000002,-0.0,-0.0009999999999999996,-0.0,-0.0010000000000000009,-0.0,-0.0,0.0009999999999999786,0.001000000000000023,0.0009999999999999786,9.999950000398841e-06,4.425432517785541e-05,0.0,9.999999999999927e-05,0.000540999999999999,1.0,,0.0019999999999999792,
2013-05-24,-0.0,,0.0010000000000000002,0.0009999999999999996,-0.0,-0.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,0.001000000000000023,0.0020000000000000018,0.0020000000000000018,9.999950000398841e-06,4.4472241158816865e-05,2.179159809614578e-07,1.9760060037322653e-33,0.000538999999999999,1.0,,2.211772431870429e-17,
2013-05-28,0.001,,-0.0010000000000000002,-0.001999999999999999,-0.0010000000000000009,-0.002999999999999997,-0.008000000000000002,-0.011999999999999999,-0.014000000000000012,-0.014000000000000012,-0.015000000000000034,-0.012999999999999989,-0.0001400098009147917,5.1116220473752485e-05,6.64397931493562e-06,0.00022500000000000108,0.0006494999999999995,-1.0,,-0.01200000000000001,
2013-05-29,-0.002,,-0.0,0.0009999999999999996,-0.0010000000000000009,-0.0010000000000000009,-0.0,-0.0,0.0020000000000000018,0.0020000000000000018,0.0040000000000000036,0.0040000000000000036,1.9999800002575608e-05,5.164822038685932e-05,5.319999131068347e-07,0.0002560000000000005,0.0007729999999999998,1.0,,0.0010000000000000009,
2013-05-30,0.002,,0.0010000000000000002,0.0009999999999999996,0.0010000000000000009,-0.0010000000000000009,-0.0,0.0010000000000000009,-0.0,-0.0,-0.0009999999999999786,-0.0009999999999999786,0.0,5.1480134768026974e-05,-1.6808561883234567e-07,4.0000000000000074e-06,0.0007704999999999997,0.0,,0.0010000000000000009,
2013-05-31,-0.001,,-0.0,-0.0,-0.0010000000000000009,0.0010000000000000009,-0.0030000000000000027,-0.0040000000000000036,-0.0040000000000000036,-0.0030000000000000248,-0.0030000000000000248,-0.0020000000000000018,-3.0000450008974692e-05,5.153835916646758e-05,5.822439844060316e-08,9.00000000000015e-06,0.0007729999999999997,-1.0,,-0.007000000000000029,
2013-06-03,-0.0,,-0.0010000000000000002,-0.0009999999999999996,-0.0,-0.0,0.0020000000000000018,0.0020000000000000018,0.0020000000000000018,0.0030000000000000248,0.0030000000000000248,0.00299999999999998,2.999955000897429e-05,5.1116240036419875e-05,-4.221191300477018e-07,3.60000000000006e-05,0.0007785000000000001,1.0,,0.0030000000000000248,
2013-06-04,-0.0020000000000000005,,0.0010000000000000002,-0.0,-0.0,-0.0020000000000000018,0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.001000000000000023,-0.0030000000000000248,-0.00299999999999998,-1.0000050000287824e-05,5.101505132854433e-05,-1.0118870787554301e-07,1.6000000000000382e-05,0.0007785000000000002,-1.0,,-0.001000000000000023,
2013-06-05,0.0010000000000000002,,-0.0010000000000000002,-0.0,-0.0,0.0020000000000000018,-0.0,0.0030000000000000027,0.0030000000000000027,0.0040000000000000036,0.005000000000000026,0.004999999999999983,3.9999200021372696e-05,5.22034776206491e-05,1.1884262921047682e-06,2.500000000000027e-05,0.0007910000000000004,1.0,,0.0,
2013-06-06,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0,0.0010000000000000009,0.0030000000000000027,0.0020000000000000018,0.0009999999999999786,0.0020000000000000018,1.9999800002575608e-05,5.145746323105498e-05,-7.460143895941196e-07,4.0000000000000074e-06,0.0007850000000000003,1.0,,0.0020000000000000018,
